# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	4512
#@/user_id	ec049296-9860-451a-a316-42353bde6e0e
a 	啊	c=26 d=4.62821 t=4512
ni ke yi 	你可以	c=1 d=0.142987 t=4512
ni men 	你們	c=1 d=0.231078 t=4512
ni ming tian 	你明天	c=1 d=0.213312 t=4512
ni ye 	你也	c=1 d=0.0101529 t=4512
ni zhi dao 	你知道	c=1 d=0.481909 t=4512
ni zhuan 	逆轉	c=1 d=0.169483 t=4512
ni zi 	妮子	c=1 d=0.923116 t=4512
nian 	年	c=0 d=0.0937067 t=4512
nian qing 	年輕	c=1 d=0.729789 t=4512
nian tou 	念頭	c=1 d=0.203926 t=4512
niao jian 	尿檢	c=2 d=0.895913 t=4512
nin 	您	c=1 d=0.0720785 t=4512
niu shen 	扭身	c=1 d=0.0103063 t=4512
nu li 	努力	c=5 d=0.947124 t=4512
nu li 	奴隸	c=1 d=0.155673 t=4512
nv er 	女兒	c=3 d=0.000859667 t=4512
nv er de 	女兒的	c=1 d=9.18825e-05 t=4512
nv er men 	女兒們	c=1 d=0.000330468 t=4512
nv fen 	女粉	c=1 d=0.0225956 t=4512
nv hai 	女孩	c=4 d=2.57606 t=4512
nv peng you 	女朋友	c=1 d=0.285076 t=4512
nv pu 	女僕	c=1 d=0.965605 t=4512
nv quan 	女權	c=5 d=0.0028825 t=4512
nv sheng 	女生	c=2 d=0.098448 t=4512
nv xing 	女性	c=3 d=0.00043705 t=4512
nv zi 	女子	c=2 d=0.0011063 t=4512
o 	哦	c=3 d=0.380983 t=4512
pai jie 	牌姐	c=1 d=0.00951391 t=4512
pai ke 	排課	c=1 d=0.114178 t=4512
pan 	盤	c=2 d=0.988826 t=4512
pan ding 	判定	c=3 d=0.0226369 t=4512
pang ren 	旁人	c=1 d=0.0665368 t=4512
pei bu shang 	配不上	c=1 d=0.0188734 t=4512
pei he 	配合	c=2 d=0.0116621 t=4512
pei se 	配色	c=2 d=0.588987 t=4512
pei yue 	配樂	c=1 d=0.000854495 t=4512
pei zhi 	配置	c=1 d=0.292293 t=4512
pen chu 	噴出	c=1 d=0.00719046 t=4512
peng 	碰	c=1 d=0.12307 t=4512
peng dao 	碰到	c=3 d=0.509156 t=4512
peng you 	朋友	c=3 d=0.327031 t=4512
pi fu 	皮膚	c=6 d=1.00342 t=4512
pi jiu 	啤酒	c=2 d=0.0401814 t=4512
pi kan 	劈砍	c=1 d=0.0144798 t=4512
pi pan 	批判	c=1 d=0.000185029 t=4512
pian 	片	c=3 d=0.00214047 t=4512
ping an ye 	平安夜	c=1 d=0.0212797 t=4512
ping ce 	評測	c=1 d=0.0161635 t=4512
ping he 	平和	c=1 d=0.0131675 t=4512
ping ju 	平局	c=1 d=0.00117088 t=4512
ping jun 	平均	c=1 d=0.332871 t=4512
ping kong 	憑空	c=0 d=0.0265803 t=4512
ping kong chan sheng 	憑空產生	c=1 d=0.267135 t=4512
po an 	破案	c=0 d=0.00230521 t=4512
po an le 	破案了	c=1 d=0.0231676 t=4512
po huai 	破壞	c=0 d=0.0941765 t=4512
po huai jian 	破壞劍	c=1 d=0.946485 t=4512
po zhan 	破綻	c=1 d=0.00543443 t=4512
pu pu tong tong 	普普通通	c=2 d=0.0068787 t=4512
pu tong 	普通	c=3 d=0.198056 t=4512
qi 	其	c=2 d=0.257709 t=4512
qi 	啓	c=1 d=0.00199922 t=4512
qi 	氣	c=2 d=0.00991384 t=4512
qi 	起	c=3 d=0.264477 t=4512
qi dong 	啓動	c=1 d=0.00109719 t=4512
qi guai 	奇怪	c=1 d=0.0186856 t=4512
qi lai 	起來	c=2 d=0.82047 t=4512
qi shi 	其實	c=7 d=1.31444 t=4512
qi shou 	起手	c=1 d=0.00124951 t=4512
qi ta 	其他	c=6 d=0.449329 t=4512
qi ta ren 	其他人	c=3 d=0.779279 t=4512
qi zhong 	其中	c=1 d=0.0098528 t=4512
qi zi 	妻子	c=1 d=0.0184074 t=4512
qi zi 	棋子	c=1 d=0.895834 t=4512
qian jin 	千斤	c=1 d=0.00148106 t=4512
qian kun 	乾坤	c=1 d=0.909373 t=4512
qian mian 	前面	c=2 d=0.534099 t=4512
qian nan wan nan 	千難萬難	c=1 d=0.121238 t=4512
qian qi 	前期	c=1 d=0.463013 t=4512
qian zhi 	前置	c=1 d=0.272532 t=4512
qiang 	強	c=3 d=0.0947903 t=4512
qiang 	槍	c=1 d=0.0218184 t=4512
qiang du 	強度	c=2 d=0.402524 t=4512
qiang du le 	強度了	c=1 d=0.946485 t=4512
qiang lie 	強烈	c=1 d=0.000309671 t=4512
qiang sheng 	槍聲	c=1 d=0.19398 t=4512
qiang xing 	強行	c=1 d=0.263158 t=4512
qie 	切	c=1 d=0.0136366 t=4512
qie huan 	切換	c=1 d=0.0925506 t=4512
qie zi 	茄子	c=1 d=0.00914087 t=4512
qin 	琴	c=6 d=0.725032 t=4512
qing chun 	青春	c=1 d=0.65377 t=4512
qing gang ying 	青鋼影	c=1 d=0.313486 t=4512
qing hua 	清華	c=1 d=0.227638 t=4512
qing lv 	情侶	c=1 d=0.594521 t=4512
qing rou 	輕柔	c=1 d=0.00141589 t=4512
qing yi 	輕易	c=1 d=0.112478 t=4512
qing yu 	慶餘	c=0 d=0.0937067 t=4512
qing yu nian 	慶餘年	c=1 d=0.941765 t=4512
qu 	去	c=13 d=3.61351 t=4512
qu diao 	曲調	c=1 d=0.0130365 t=4512
qu nian 	去年	c=2 d=0.24374 t=4512
qu xian 	曲線	c=1 d=0.00165327 t=4512
qu zuo 	去做	c=0 d=0.0704688 t=4512
quan 	全	c=4 d=0.855688 t=4512
quan 	權	c=1 d=0.000314351 t=4512
quan fang mian 	全方面	c=1 d=0.767206 t=4512
quan kai 	全開	c=1 d=0.0116203 t=4512
quan li 	權利	c=1 d=0.794534 t=4512
quan ping 	全屏	c=1 d=0.00286554 t=4512
quan shen xin 	全身心	c=1 d=0.532592 t=4512
que 	卻	c=3 d=0.808182 t=4512
que 	缺	c=1 d=0.774916 t=4512
que neng 	卻能	c=1 d=0.00673795 t=4512
que shi 	確實	c=3 d=0.360076 t=4512
qun li 	羣裏	c=1 d=0.236928 t=4512
qun xiong 	羣雄	c=1 d=0.571209 t=4512
ran 	燃	c=2 d=0.0466986 t=4512
ran hou 	然後	c=4 d=0.606531 t=4512
ran shang 	染上	c=1 d=0.117068 t=4512
rang ta 	讓他	c=1 d=0.0672055 t=4512
rang wo 	讓我	c=1 d=0.499074 t=4512
re liang 	熱量	c=2 d=0.46472 t=4512
re qing 	熱情	c=1 d=0.0129715 t=4512
ren 	人	c=43 d=9.29294 t=4512
ren bu zhu 	忍不住	c=1 d=0.293758 t=4512
ren de 	認得	c=1 d=0.444858 t=4512
ren hua 	人話	c=1 d=0.021068 t=4512
ren jia 	人家	c=1 d=0.0513033 t=4512
ren kou 	人口	c=3 d=1.50395 t=4512
ren men 	人們	c=2 d=0.787014 t=4512
ren ren 	人人	c=1 d=0.0137736 t=4512
ren sheng 	人生	c=3 d=0.545289 t=4512
ren shi 	人士	c=1 d=0.0575558 t=4512
ren wei 	認爲	c=6 d=1.85012 t=4512
ren wu 	人物	c=2 d=0.0572688 t=4512
ren xing 	人性	c=2 d=0.51153 t=4512
ren zhen 	認真	c=2 d=1.28222 t=4512
ren zhi 	認知	c=1 d=0.157237 t=4512
ri hou 	日後	c=1 d=0.0898153 t=4512
ri ji 	日記	c=1 d=0.137381 t=4512
rong ru 	融入	c=2 d=0.0175658 t=4512
rou zhuang 	肉裝	c=1 d=0.67368 t=4512
ru ci 	如此	c=1 d=0.637628 t=4512
ru guo 	如果	c=15 d=2.80358 t=4512
ru he 	如何	c=5 d=1.09265 t=4512
ru jia 	儒家	c=1 d=0.0381969 t=4512
ru wo 	如我	c=1 d=0.694197 t=4512
rui 	瑞	c=1 d=0.319819 t=4512
rui zi 	瑞茲	c=2 d=0.466738 t=4512
ruo dui 	弱隊	c=1 d=0.182684 t=4512
sa 	撒	c=1 d=0.0102037 t=4512
sai er 	塞爾	c=0 d=0.00168231 t=4512
san 	三	c=5 d=0.272532 t=4512
san ge 	三個	c=1 d=0.0234005 t=4512
san pian 	三篇	c=1 d=0.0685632 t=4512
san ren 	散人	c=1 d=0.00404611 t=4512
san tiao 	三條	c=0 d=0.00178634 t=4512
san tiao lu 	三條路	c=1 d=0.017953 t=4512
san xing 	三星	c=1 d=0.410656 t=4512
se 	色	c=0 d=0.0283654 t=4512
se cai 	色彩	c=1 d=0.0338776 t=4512
sha 	啥	c=1 d=0.0224829 t=4512
shan 	山	c=1 d=0.0111647 t=4512
shan ling 	閃靈	c=1 d=0.154896 t=4512
shan zha 	山楂	c=0 d=0.00111647 t=4512
shan zha shu 	山楂樹	c=5 d=0.129827 t=4512
shang 	上	c=9 d=0.292884 t=4512
shang ci 	上次	c=1 d=0.0156076 t=4512
shang dang 	上當	c=0 d=0.00212797 t=4512
shang dang le 	上當了	c=1 d=0.0213864 t=4512
shang hai 	傷害	c=6 d=1.08794 t=4512
shang ju 	上局	c=1 d=0.506617 t=4512
shang ke 	上課	c=3 d=0.23588 t=4512
shang le 	上了	c=1 d=0.0117959 t=4512
shang se 	上色	c=1 d=0.11475 t=4512
shang wu 	上午	c=1 d=0.895834 t=4512
shang wu 	商務	c=1 d=0.0572688 t=4512
shang xi 	賞析	c=1 d=0.084163 t=4512
shang xian 	上線	c=1 d=0.0107269 t=4512
shang xiao 	上校	c=4 d=0.314187 t=4512
shang xue shi 	上學時	c=1 d=0.319819 t=4512
shang ye 	商業	c=2 d=0.00146097 t=4512
shang ying 	上映	c=1 d=0.394554 t=4512
shao 	少	c=2 d=0.0947487 t=4512
shao nv 	少女	c=3 d=0.980688 t=4512
shao shu 	少數	c=1 d=0.105399 t=4512
she hui 	社會	c=7 d=0.568863 t=4512
she lie 	涉獵	c=1 d=0.00843808 t=4512
she shou 	射手	c=1 d=0.927743 t=4512
she tuan 	社團	c=1 d=0.0243554 t=4512
shen 	審	c=2 d=0.010951 t=4512
shen 	神	c=3 d=0.732313 t=4512
shen 	身	c=2 d=0.61629 t=4512
shen bian 	身邊	c=2 d=0.499662 t=4512
shen me 	什麼	c=12 d=2.04947 t=4512
shen mi 	神祕	c=1 d=0.0411719 t=4512
shen qing 	申請	c=3 d=0.824517 t=4512
shen shang 	身上	c=1 d=0.0071546 t=4512
shen shou 	神獸	c=1 d=0.0466538 t=4512
shen ti 	身體	c=6 d=1.68349 t=4512
shen wei 	神威	c=1 d=0.201897 t=4512
shen zhi 	甚至	c=1 d=0.527292 t=4512
sheng 	昇	c=2 d=0.301413 t=4512
sheng 	聲	c=0 d=0.00889216 t=4512
sheng cun 	生存	c=1 d=0.386741 t=4512
sheng huo 	生活	c=2 d=0.182061 t=4512
sheng jie 	聖潔	c=1 d=0.0422141 t=4512
sheng lai 	生來	c=4 d=0.329937 t=4512
sheng li 	勝利	c=3 d=0.0461896 t=4512
sheng qiang 	聖槍	c=1 d=0.125556 t=4512
shi 	使	c=3 d=0.0156211 t=4512
shi 	十	c=3 d=0.0196067 t=4512
shi 	是	c=79 d=5.96383 t=4512
shi 	時	c=1 d=0.00275318 t=4512
shi bu shi 	是不是	c=1 d=0.143704 t=4512
shi de 	使得	c=1 d=0.168638 t=4512
shi fan 	師範	c=1 d=0.755784 t=4512
shi fou 	是否	c=1 d=0.00891518 t=4512
shi ge 	十割	c=2 d=0.904837 t=4512
shi hao 	嗜好	c=1 d=0.251579 t=4512
shi hou 	時候	c=5 d=1.61012 t=4512
shi ji 	世紀	c=1 d=0.0043831 t=4512
shi ji shang 	實際上	c=1 d=0.254107 t=4512
shi jian 	事件	c=1 d=0.282239 t=4512
shi jian 	時間	c=8 d=0.198648 t=4512
shi jian jun 	時間君	c=1 d=0.04573 t=4512
shi jian shen 	時間神	c=1 d=0.0488012 t=4512
shi jiao 	視角	c=2 d=0.000181065 t=4512
shi jie 	世界	c=2 d=0.000343004 t=4512
shi li 	事例	c=1 d=0.000572785 t=4512
shi li 	實力	c=1 d=0.179964 t=4512
shi mo 	石墨	c=1 d=0.00133343 t=4512
shi qi 	時期	c=1 d=9.61117e-05 t=4512
shi qing 	事情	c=3 d=0.394233 t=4512
shi qu 	逝去	c=1 d=0.0113334 t=4512
shi ting 	時停	c=1 d=0.0207543 t=4512
shi wu 	事物	c=2 d=0.0655469 t=4512
shi wu 	失誤	c=2 d=0.775379 t=4512
shi xian 	實現	c=1 d=0.0212797 t=4512
shi yong 	使用	c=4 d=0.366104 t=4512
shi yong zhe 	使用者	c=1 d=0.00527382 t=4512
shi ze 	實則	c=3 d=0.664149 t=4512
shi zhu 	石柱	c=1 d=0.00096344 t=4512
shou bu liao 	受不了	c=1 d=0.0230521 t=4512
shou dao 	受到	c=1 d=0.0480747 t=4512
shou dong 	手動	c=1 d=0.090718 t=4512
shou jian 	手賤	c=1 d=0.0385808 t=4512
shou wang 	守望	c=1 d=0.19593 t=4512
shou wei 	收尾	c=1 d=0.00042433 t=4512
shou xu fei 	手續費	c=1 d=0.215456 t=4512
shou you 	手遊	c=1 d=0.701173 t=4512
shu 	書	c=1 d=0.25284 t=4512
shu 	樹	c=0 d=0.00111647 t=4512
shu 	輸	c=2 d=0.0120178 t=4512
shu biao 	鼠標	c=2 d=0.0529001 t=4512
shu chu 	輸出	c=2 d=1.34071 t=4512
shu ru 	輸入	c=4 d=2.06251 t=4512
shu ru de 	輸入的	c=1 d=0.980199 t=4512
shu ru le 	輸入了	c=1 d=1 t=4512
shu shan 	蜀山	c=11 d=0.0747356 t=4512
shuai jiao 	摔跤	c=4 d=0.0015561 t=4512
shuang feng 	霜風	c=1 d=0.527292 t=4512
shuang pin 	雙拼	c=1 d=0.83527 t=4512
shui jiao 	睡覺	c=0 d=0.0159614 t=4512
shui jiao le 	睡覺了	c=1 d=0.160414 t=4512
shui zhun 	水準	c=1 d=0.451581 t=4512
shun xi 	瞬息	c=1 d=0.00433948 t=4512
shun xu 	順序	c=1 d=0.0065062 t=4512
shuo 	說	c=10 d=0.551921 t=4512
shuo bu de 	說不得	c=1 d=0.343009 t=4512
shuo guo 	說過	c=1 d=0.0401134 t=4512
shuo ming 	說明	c=1 d=0.217649 t=4512
shuo ming le 	說明了	c=1 d=0.000291637 t=4512
shuo shi hua 	說實話	c=1 d=0.0017555 t=4512
shuo wan 	說完	c=1 d=0.0175975 t=4512
si 	死	c=1 d=0.0520787 t=4512
si chuan 	四川	c=1 d=0.0224829 t=4512
si ge 	四個	c=1 d=0.213312 t=4512
si le 	死了	c=3 d=0.0260812 t=4512
si qing 	思清	c=1 d=0.255381 t=4512
si sha 	四殺	c=1 d=0.17552 t=4512
si shen 	死神	c=1 d=0.205975 t=4512
si xiang 	思想	c=1 d=0.128093 t=4512
song 	慫	c=1 d=0.138069 t=4512
song hui 	送回	c=0 d=0.0418952 t=4512
song hui lai 	送回來	c=1 d=0.421052 t=4512
song shu 	松鼠	c=1 d=0.778801 t=4512
song xia qu 	送下去	c=1 d=0.00257991 t=4512
su du 	速度	c=1 d=0.895834 t=4512
su yang 	素養	c=1 d=0.0911727 t=4512
suan 	算	c=1 d=0.71177 t=4512
suan chu 	算出	c=1 d=0.331211 t=4512
suan shi 	算是	c=1 d=0.514274 t=4512
sui 	歲	c=1 d=0.191092 t=4512
sui 	碎	c=1 d=0.124307 t=4512
sui 	雖	c=1 d=0.00147367 t=4512
sui bian 	隨便	c=1 d=0.0526021 t=4512
sui ji 	隨機	c=1 d=0.0439369 t=4512
sui ran 	雖然	c=15 d=1.60571 t=4512
sun bin 	孫臏	c=1 d=0.737123 t=4512
suo xie 	縮寫	c=1 d=0.965605 t=4512
suo yi 	所以	c=3 d=0.267576 t=4512
suo you 	所有	c=5 d=0.199888 t=4512
ta 	他	c=8 d=1.37519 t=4512
ta 	塔	c=8 d=0.00261491 t=4512
ta 	她	c=1 d=0.308819 t=4512
ta 	它	c=2 d=0.286505 t=4512
ta men 	他們	c=1 d=0.26982 t=4512
ta zi ge 	塔子哥	c=1 d=0.532592 t=4512
tai 	太	c=11 d=1.00733 t=4512
tai 	臺	c=1 d=0.216536 t=4512
tai can 	太慘	c=1 d=0.585669 t=4512
tai duo 	太多	c=2 d=0.779265 t=4512
tai hui 	太會	c=1 d=0.190139 t=4512
tai yang shen 	太陽神	c=1 d=0.634448 t=4512
tan 	談	c=1 d=0.0512211 t=4512
tan lian ai 	談戀愛	c=1 d=0.247833 t=4512
tan yi chang 	談一場	c=1 d=0.394554 t=4512
tang 	躺	c=1 d=0.00585769 t=4512
tang lang 	螳螂	c=1 d=0.0225956 t=4512
tang shan 	唐山	c=1 d=0.900325 t=4512
tang ying 	躺贏	c=1 d=0.00591656 t=4512
tao 	套	c=1 d=0.106459 t=4512
tao 	逃	c=1 d=0.000356206 t=4512
tao bao 	淘寶	c=1 d=1.62556e-10 t=4512
tao bi 	逃避	c=2 d=0.00059767 t=4512
tao wa 	套娃	c=2 d=0.193943 t=4512
te bie 	特別	c=1 d=0.00139481 t=4512
te ding 	特定	c=1 d=0.008396 t=4512
te xing 	特性	c=1 d=0.106459 t=4512
te zheng 	特徵	c=1 d=0.0315873 t=4512
ti hai 	題海	c=1 d=0.484325 t=4512
ti jiao 	提交	c=1 d=0.147342 t=4512
ti xi 	體系	c=0 d=0.0904837 t=4512
ti xi xia 	體系下	c=1 d=0.909373 t=4512
ti xian 	體現	c=1 d=0.000337144 t=4512
ti yu 	體育	c=2 d=0.000724889 t=4512
tian gou 	天狗	c=1 d=0.00255424 t=4512
tian ji 	天際	c=0 d=0.00222592 t=4512
tian ji xian 	天際線	c=1 d=0.0223708 t=4512
tian mi 	甜蜜	c=0 d=0.00122773 t=4512
tian mi zhi jia 	甜蜜之家	c=1 d=0.0123389 t=4512
tian sheng 	天生	c=3 d=1.91485 t=4512
tian shi 	天使	c=1 d=0.00763509 t=4512
tian tang 	天堂	c=1 d=0.13068 t=4512
tian xing 	天性	c=5 d=2.14096 t=4512
tian zhen 	天真	c=1 d=0.153355 t=4512
tiao 	條	c=1 d=0.606531 t=4512
tiao 	跳	c=1 d=0.909373 t=4512
tiao jian 	條件	c=1 d=0.00489275 t=4512
tiao zheng 	調整	c=1 d=0.010889 t=4512
tie 	鐵	c=0 d=0.00152222 t=4512
tie ba 	貼吧	c=2 d=0.407856 t=4512
tie chu nv 	鐵處女	c=1 d=0.0152985 t=4512
ting 	挺	c=4 d=0.650509 t=4512
ting cong 	聽從	c=1 d=0.000263884 t=4512
ting gao 	挺高	c=1 d=0.0578443 t=4512
ting ge 	聽歌	c=1 d=0.985112 t=4512
ting hao 	挺好	c=1 d=0.408608 t=4512
ting shuo 	聽說	c=1 d=0.235746 t=4512
tong guo 	通過	c=5 d=0.000799003 t=4512
tong hua 	同化	c=1 d=0.0977834 t=4512
tong shi 	同時	c=5 d=0.0277826 t=4512
tong shi ming zhong 	同時命中	c=1 d=0.00680566 t=4512
tong xue 	同學	c=1 d=0.100761 t=4512
tou 	投	c=1 d=0.00123708 t=4512
tou 	頭	c=2 d=0.77986 t=4512
tou hao 	頭號	c=1 d=0.185444 t=4512
tou ji 	投技	c=1 d=0.00124328 t=4512
tou ru 	投入	c=1 d=0.585897 t=4512
tou ru dao 	投入到	c=1 d=0.481909 t=4512
tou zi 	投資	c=1 d=0.222017 t=4512
tu 	土	c=2 d=0.0134761 t=4512
tu po 	突破	c=2 d=0.870167 t=4512
tu ran 	突然	c=10 d=1.03582 t=4512
tuan 	團	c=1 d=0.790571 t=4512
tuan chang 	團長	c=1 d=0.130029 t=4512
tuan zhan 	團戰	c=1 d=0.802519 t=4512
tui dao 	推導	c=1 d=0.131336 t=4512
tui dong 	推動	c=2 d=0.612626 t=4512
tui jian 	推薦	c=1 d=0.00603608 t=4512
tui mao 	腿毛	c=1 d=0.00771183 t=4512
tun xia 	吞下	c=2 d=0.323306 t=4512
tun xia bo li 	吞下玻璃	c=2 d=0.299909 t=4512
tuo li 	脫離	c=8 d=0.690112 t=4512
tuo zhe 	拖着	c=0 d=0.0158025 t=4512
tuo zhe tuo zhe 	拖着拖着	c=1 d=0.158817 t=4512
wai 	外	c=1 d=0.0340475 t=4512
wai jie 	外界	c=3 d=0.499007 t=4512
wai zai 	外在	c=1 d=0.186374 t=4512
wan 	晚	c=1 d=0.554327 t=4512
wan 	玩	c=2 d=0.11842 t=4512
wan bu qi 	玩不起	c=1 d=0.860708 t=4512
wan shan 	完善	c=2 d=0.000220009 t=4512
wang pan 	網盤	c=2 d=0.422384 t=4512
wang wang 	往往	c=6 d=0.675047 t=4512
wang ye 	網頁	c=1 d=0.251579 t=4512
wang yi 	網易	c=4 d=0.859337 t=4512
wang zhe 	王者	c=1 d=0.891366 t=4512
wei 	位	c=2 d=0.219808 t=4512
wei 	微	c=1 d=0.0234005 t=4512
wei 	爲	c=3 d=0.0934807 t=4512
wei 	薇	c=0 d=0.0156453 t=4512
wei lai 	未來	c=2 d=0.442639 t=4512
wei le 	爲了	c=3 d=0.489647 t=4512
wei li 	威力	c=1 d=0.0145524 t=4512
wei shen me 	爲什麼	c=4 d=0.682604 t=4512
wei xiao 	微小	c=1 d=0.024234 t=4512
wei xiao 	微笑	c=1 d=0.0241131 t=4512
wei xie 	威脅	c=1 d=0.0147723 t=4512
wei xin 	微信	c=2 d=3.21074e-10 t=4512
wei yi 	唯一	c=1 d=0.960789 t=4512
wen 	問	c=2 d=0.329559 t=4512
wen 	穩	c=1 d=0.122456 t=4512
wen dang 	文檔	c=1 d=0.00134011 t=4512
wen ding 	穩定	c=1 d=0.123687 t=4512
wen du 	溫度	c=1 d=0.127454 t=4512
wen ti 	問題	c=3 d=1.26117 t=4512
wen ti de 	問題的	c=1 d=0.0544757 t=4512
wen ti le 	問題了	c=1 d=0.565525 t=4512
wen xue 	文學	c=1 d=0.090718 t=4512
wo 	我	c=82 d=10.7386 t=4512
wo kao 	我靠	c=1 d=0.0167392 t=4512
wo men 	我們	c=6 d=1.53719 t=4512
wo neng 	我能	c=5 d=0.752119 t=4512
wo neng tun xia 	我能吞下	c=1 d=0.146922 t=4512
wo neng tun xia bo li 	我能吞下玻璃	c=1 d=0.136695 t=4512
wo xi huan ni 	我喜歡你	c=1 d=0.131994 t=4512
wo xi wang 	我希望	c=1 d=0.155673 t=4512
wo xiang 	我想	c=2 d=0.268842 t=4512
wo ye 	我也	c=1 d=0.293758 t=4512
wo zhi you 	我只有	c=1 d=0.235746 t=4512
wo zhu 	握住	c=1 d=0.00192083 t=4512
wu chi 	無恥	c=1 d=0.0366992 t=4512
wu dao 	誤導	c=1 d=0.162838 t=4512
wu di 	無敵	c=1 d=0.00277256 t=4512
wu di duo 	無敵多	c=1 d=0.0029528 t=4512
wu fa 	無法	c=5 d=0.805435 t=4512
wu ge 	五個	c=1 d=0.000397625 t=4512
wu guo 	吳國	c=2 d=0.782705 t=4512
wu jian 	物件	c=2 d=1.48908 t=4512
wu li 	物理	c=1 d=0.236928 t=4512
wu qi 	武器	c=3 d=0.0143778 t=4512
wu ran 	污染	c=1 d=0.190139 t=4512
wu sha 	誤殺	c=2 d=0.737658 t=4512
wu shang 	無傷	c=1 d=0.798516 t=4512
wu xi 	無錫	c=1 d=0.0227089 t=4512
wu xian 	無線	c=1 d=0.00474815 t=4512
wu xian 	無限	c=1 d=0.00477195 t=4512
wu xie 	無邪	c=1 d=0.154124 t=4512
wu ze tian 	武則天	c=2 d=1.13255 t=4512
xi 	戲	c=1 d=0.217621 t=4512
xi 	西	c=0 d=0.00168231 t=4512
xi er 	希爾	c=0 d=0.0156453 t=4512
xi er wei 	希爾薇	c=1 d=0.157237 t=4512
xi hao 	喜好	c=1 d=0.25284 t=4512
xi huan 	喜歡	c=3 d=0.97531 t=4512
xi huan de 	喜歡的	c=1 d=0.0665368 t=4512
xi huan ni 	喜歡你	c=0 d=0.0131336 t=4512
xi jie 	細節	c=1 d=0.0247235 t=4512
xi li 	洗禮	c=1 d=0.126186 t=4512
xi sai er 	西塞爾	c=1 d=0.0169075 t=4512
xi sheng 	犧牲	c=1 d=0.0192547 t=4512
xi tong 	系統	c=2 d=0.210136 t=4512
xi wang 	希望	c=2 d=0.617037 t=4512
xi xue gui 	吸血鬼	c=1 d=0.511709 t=4512
xi zao 	洗澡	c=1 d=0.0219278 t=4512
xi zhi 	習之	c=2 d=0.173214 t=4512
xi zhu 	吸住	c=1 d=0.172907 t=4512
xia 	下	c=3 d=0.684589 t=4512
xia 	嚇	c=2 d=0.136014 t=4512
xia bo 	下播	c=1 d=0.0206508 t=4512
xia fan 	下飯	c=1 d=0.396531 t=4512
xia lu 	下路	c=1 d=0.26982 t=4512
xia lu 	狹路	c=1 d=0.268474 t=4512
xia mi 	蝦米	c=3 d=0.173198 t=4512
xia mian 	下面	c=1 d=0.600496 t=4512
xia pu xia pu 	呷哺呷哺	c=1 d=0.447088 t=4512
xia qu 	下去	c=1 d=0.289384 t=4512
xia shan 	下山	c=2 d=0.00815315 t=4512
xia zai 	下載	c=4 d=0.742274 t=4512
xia zi 	瞎子	c=2 d=0.302704 t=4512
xian 	先	c=2 d=0.0807954 t=4512
xian 	線	c=1 d=0.814647 t=4512
xian 	鮮	c=3 d=0.0847106 t=4512
xian dai 	現代	c=1 d=0.14808 t=4512
xian feng 	先鋒	c=1 d=0.196912 t=4512
xian hou 	先後	c=1 d=0.00657159 t=4512
xian ji 	獻祭	c=2 d=1.84328 t=4512
xian sheng 	先生	c=0 d=0.00277367 t=4512
xian shi 	顯示	c=2 d=1 t=4512
xian tian 	先天	c=1 d=0.339596 t=4512
xian you 	現有	c=1 d=0.904837 t=4512
xian zai 	現在	c=15 d=2.73637 t=4512
xian zhuang 	現狀	c=1 d=0.000182274 t=4512
xiang 	像	c=4 d=0.386321 t=4512
xiang 	向	c=1 d=0.726149 t=4512
xiang 	想	c=6 d=0.883687 t=4512
xiang bi 	相比	c=0 d=0.000460782 t=4512
xiang bi yu 	相比與	c=4 d=0.276662 t=4512
xiang dui yu 	相對於	c=1 d=0.000119165 t=4512
xiang fa 	想法	c=2 d=1.4352 t=4512
xiang fan 	相反	c=1 d=0.147342 t=4512
xiang hao 	向好	c=1 d=0.201897 t=4512
xiang kan 	想看	c=2 d=0.573473 t=4512
xiang qu 	想去	c=1 d=0.339596 t=4512
xiang ru fei fei 	想入非非	c=1 d=0.29523 t=4512
xiang shi 	像是	c=2 d=0.380449 t=4512
xiang shuo 	想說	c=1 d=0.150318 t=4512
xiang xiang 	想象	c=0 d=0.0447088 t=4512
xiang xiang zhong 	想相中	c=1 d=0.447088 t=4512
xiang xiang zhong 	想象中	c=1 d=0.449329 t=4512
xiang xing 	相形	c=1 d=0.054204 t=4512
xiang yao 	想要	c=1 d=0.000228266 t=4512
xiang zhong 	相中	c=0 d=0.0444858 t=4512
xiao 	削	c=0 d=0.00466538 t=4512
xiao 	小	c=6 d=1.52035 t=4512
xiao 	消	c=1 d=0.0629761 t=4512
xiao 	笑	c=1 d=0.697676 t=4512
xiao bu dong 	削不動	c=1 d=0.0468877 t=4512
xiao chou 	小丑	c=1 d=0.115325 t=4512
xiao chu 	消除	c=1 d=0.00980366 t=4512
xiao feng 	削風	c=1 d=0.0308074 t=4512
xiao guo 	效果	c=1 d=0.0105672 t=4512
xiao hai 	小孩	c=1 d=0.08291 t=4512
xiao he 	小鶴	c=2 d=1.54644 t=4512
xiao le 	笑了	c=1 d=0.301194 t=4512
xiao shen ke 	肖申克	c=1 d=0.0250972 t=4512
xiao shi hou 	小時候	c=1 d=0.151072 t=4512
xiao si 	笑死	c=1 d=0.535261 t=4512
xiao xi 	消息	c=1 d=0.250324 t=4512
xiao xue 	削血	c=1 d=0.124307 t=4512
