# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	3813
#@/user_id	3b9f0210-6f77-41af-a981-a384e697813f
sheng lai 	生來	c=4 d=2.35407 t=3420
sheng li 	勝利	c=3 d=0.0461896 t=3813
shi 	使	c=3 d=2.86013 t=2771
shi 	十	c=3 d=2.71317 t=2827
shi 	是	c=70 d=5.96383 t=3813
shi 	時	c=1 d=1 t=2634
shi bu shi 	是不是	c=1 d=0.143704 t=3813
shi de 	使得	c=1 d=1 t=3457
shi fou 	是否	c=1 d=1 t=2869
shi ge 	十割	c=2 d=0.904837 t=3813
shi hao 	嗜好	c=1 d=1 t=3537
shi hou 	時候	c=3 d=0.873716 t=3813
shi ji 	世紀	c=1 d=0.0043831 t=3813
shi ji shang 	實際上	c=1 d=1 t=3539
shi jian 	事件	c=1 d=1 t=3560
shi jian 	時間	c=8 d=0.198648 t=3813
shi jian jun 	時間君	c=1 d=0.04573 t=3813
shi jian shen 	時間神	c=1 d=0.0488012 t=3813
shi jiao 	視角	c=2 d=1.96079 t=1955
shi jie 	世界	c=2 d=1.76338 t=2104
shi li 	事例	c=1 d=1 t=2320
shi li 	實力	c=1 d=0.179964 t=3813
shi mo 	石墨	c=1 d=1 t=2489
shi qi 	時期	c=1 d=1 t=1963
shi qing 	事情	c=2 d=0.394233 t=3813
shi qu 	逝去	c=1 d=0.0113334 t=3813
shi ting 	時停	c=1 d=1 t=3038
shi wu 	事物	c=2 d=0.0655469 t=3813
shi wu 	失誤	c=2 d=0.775379 t=3813
shi xian 	實現	c=1 d=1 t=3043
shi yong 	使用	c=2 d=0.0593087 t=3813
shi yong zhe 	使用者	c=1 d=1 t=2764
shi ze 	實則	c=3 d=1.28499 t=3681
shi zhu 	石柱	c=1 d=1 t=2424
shou bu liao 	受不了	c=1 d=0.0230521 t=3813
shou dao 	受到	c=1 d=1 t=3206
shou dong 	手動	c=1 d=0.090718 t=3813
shou jian 	手賤	c=1 d=0.0385808 t=3813
shou wei 	收尾	c=1 d=1 t=2260
shou xu fei 	手續費	c=1 d=0.215456 t=3813
shu 	書	c=1 d=0.25284 t=3813
shu 	樹	c=0 d=0.00111647 t=3813
shu 	輸	c=2 d=1.0446 t=2920
shu biao 	鼠標	c=2 d=0.0529001 t=3813
shu chu 	輸出	c=2 d=1.34071 t=3813
shu ru 	輸入	c=1 d=0.144696 t=3813
shu shan 	蜀山	c=11 d=6.59427 t=2917
shuai jiao 	摔跤	c=4 d=2.12639 t=2369
shui jiao 	睡覺	c=0 d=0.0159614 t=3813
shui jiao le 	睡覺了	c=1 d=0.160414 t=3813
shui zhun 	水準	c=1 d=0.451581 t=3813
shun xi 	瞬息	c=1 d=1 t=2725
shun xu 	順序	c=1 d=1 t=2806
shuo 	說	c=8 d=0.551921 t=3813
shuo guo 	說過	c=1 d=1.09851 t=3151
shuo ming 	說明	c=1 d=1.00013 t=3508
shuo ming le 	說明了	c=1 d=1 t=2185
shuo shi hua 	說實話	c=1 d=1 t=2544
shuo wan 	說完	c=1 d=1 t=3005
si 	死	c=1 d=0.0520787 t=3813
si chuan 	四川	c=1 d=1 t=3054
si ge 	四個	c=1 d=0.213312 t=3813
si le 	死了	c=3 d=0.0260812 t=3813
si sha 	四殺	c=1 d=0.17552 t=3813
si shen 	死神	c=1 d=0.205975 t=3813
si xiang 	思想	c=1 d=1 t=3402
song 	慫	c=1 d=0.138069 t=3813
song hui 	送回	c=0 d=0.0418952 t=3813
song hui lai 	送回來	c=1 d=0.421052 t=3813
song xia qu 	送下去	c=1 d=1 t=2621
su yang 	素養	c=1 d=1 t=3334
suan 	算	c=1 d=0.71177 t=3813
suan chu 	算出	c=1 d=0.331211 t=3813
suan shi 	算是	c=1 d=0.514274 t=3813
sui 	歲	c=1 d=0.191092 t=3813
sui 	雖	c=1 d=1 t=2509
sui ji 	隨機	c=1 d=0.0439369 t=3813
sui ran 	雖然	c=14 d=1.03544 t=3813
sun bin 	孫臏	c=1 d=0.737123 t=3813
suo xie 	縮寫	c=1 d=0.965605 t=3813
suo yi 	所以	c=2 d=0.0103063 t=3813
suo you 	所有	c=5 d=0.199888 t=3813
ta 	他	c=5 d=1.37519 t=3813
ta 	塔	c=8 d=5.33066 t=2289
ta 	她	c=1 d=0.308819 t=3813
ta 	它	c=2 d=0.286505 t=3813
ta men 	他們	c=1 d=0.26982 t=3813
ta zi ge 	塔子哥	c=1 d=0.532592 t=3813
tai 	太	c=11 d=1.00733 t=3813
tai 	臺	c=1 d=0.216536 t=3813
tai duo 	太多	c=2 d=0.779265 t=3813
tai hui 	太會	c=1 d=0.190139 t=3813
tan 	談	c=0 d=0.0392586 t=3813
tan lian ai 	談戀愛	c=1 d=0.247833 t=3813
tan yi chang 	談一場	c=1 d=0.394554 t=3813
tang 	躺	c=1 d=0.00585769 t=3813
tang lang 	螳螂	c=1 d=1 t=3055
tang shan 	唐山	c=1 d=0.900325 t=3813
tang ying 	躺贏	c=1 d=0.00591656 t=3813
tao 	套	c=1 d=0.106459 t=3813
tao 	逃	c=1 d=1 t=2225
tao bi 	逃避	c=2 d=1.71177 t=2221
tao wa 	套娃	c=1 d=0.0217096 t=3813
te bie 	特別	c=1 d=1 t=2498
te ding 	特定	c=1 d=0.008396 t=3813
te xing 	特性	c=1 d=1 t=3365
te zheng 	特徵	c=1 d=1 t=3122
ti hai 	題海	c=1 d=0.484325 t=3813
ti jiao 	提交	c=1 d=0.147342 t=3813
ti xi 	體系	c=0 d=0.1 t=3793
ti xi xia 	體系下	c=1 d=1 t=3794
ti xian 	體現	c=1 d=1 t=2214
ti yu 	體育	c=2 d=1.625 t=2270
tian gou 	天狗	c=1 d=1 t=2619
tian ji 	天際	c=0 d=0.1 t=3052
tian ji xian 	天際線	c=1 d=1 t=3053
tian mi 	甜蜜	c=0 d=0.1 t=2933
tian mi zhi jia 	甜蜜之家	c=1 d=1 t=2934
tian sheng 	天生	c=3 d=2.2471 t=3781
tian shi 	天使	c=1 d=0.00763509 t=3813
tian xing 	天性	c=5 d=3.84301 t=3696
tian zhen 	天真	c=1 d=1 t=3438
tiao 	跳	c=1 d=0.909373 t=3813
tiao jian 	條件	c=1 d=0.00489275 t=3813
tiao zheng 	調整	c=1 d=1 t=2909
tie 	鐵	c=0 d=0.1 t=2976
tie ba 	貼吧	c=2 d=0.407856 t=3813
tie chu nv 	鐵處女	c=1 d=1 t=2977
ting 	挺	c=3 d=0.650509 t=3813
ting cong 	聽從	c=1 d=1 t=2165
ting gao 	挺高	c=1 d=0.0578443 t=3813
ting ge 	聽歌	c=1 d=0.985112 t=3813
ting hao 	挺好	c=1 d=0.408608 t=3813
ting shuo 	聽說	c=1 d=0.235746 t=3813
tong guo 	通過	c=5 d=2.42991 t=2209
tong hua 	同化	c=1 d=1 t=3348
tong shi 	同時	c=5 d=3.37587 t=2853
tong shi ming zhong 	同時命中	c=1 d=1 t=2815
tong xue 	同學	c=1 d=0.100761 t=3813
tou 	投	c=1 d=1 t=2474
tou 	頭	c=2 d=0.77986 t=3813
tou hao 	頭號	c=1 d=0.185444 t=3813
tou ji 	投技	c=1 d=1 t=2475
tou ru 	投入	c=1 d=0.585897 t=3813
tou ru dao 	投入到	c=1 d=0.481909 t=3813
tou zi 	投資	c=1 d=0.222017 t=3813
tu 	土	c=2 d=0.0134761 t=3813
tu po 	突破	c=2 d=1.00093 t=3785
tu ran 	突然	c=9 d=1.03582 t=3813
tuan 	團	c=1 d=0.790571 t=3813
tuan chang 	團長	c=1 d=0.130029 t=3813
tuan zhan 	團戰	c=1 d=0.802519 t=3813
tui dao 	推導	c=1 d=0.131336 t=3813
tui dong 	推動	c=2 d=0.612626 t=3813
tui jian 	推薦	c=1 d=0.00603608 t=3813
tui mao 	腿毛	c=1 d=0.00771183 t=3813
tuo li 	脫離	c=7 d=0.145914 t=3813
tuo zhe 	拖着	c=0 d=0.0158025 t=3813
tuo zhe tuo zhe 	拖着拖着	c=1 d=0.158817 t=3813
wai 	外	c=1 d=0.0340475 t=3813
wai jie 	外界	c=3 d=2.50895 t=3490
wai zai 	外在	c=1 d=1 t=3477
wan 	晚	c=1 d=0.554327 t=3813
wan 	玩	c=1 d=0.0856415 t=3813
wan bu qi 	玩不起	c=1 d=0.860708 t=3813
wan shan 	完善	c=2 d=1.99005 t=1991
wang pan 	網盤	c=2 d=0.422384 t=3813
wang wang 	往往	c=6 d=0.675047 t=3813
wang ye 	網頁	c=1 d=0.251579 t=3813
wang yi 	網易	c=4 d=0.859337 t=3813
wang zhe 	王者	c=1 d=0.891366 t=3813
wei 	位	c=2 d=0.219808 t=3813
wei 	微	c=1 d=1 t=3062
wei 	爲	c=3 d=0.0934807 t=3813
wei 	薇	c=0 d=0.0156453 t=3813
wei lai 	未來	c=2 d=0.442639 t=3813
wei le 	爲了	c=3 d=1.00093 t=3670
wei li 	威力	c=1 d=1 t=2967
wei shen me 	爲什麼	c=4 d=0.682604 t=3813
wei xiao 	微小	c=1 d=1 t=3069
wei xiao 	微笑	c=1 d=1 t=3068
wei xie 	威脅	c=1 d=1 t=2970
wen 	問	c=1 d=0.329559 t=3813
wen 	穩	c=1 d=0.122456 t=3813
wen dang 	文檔	c=1 d=1 t=2490
wen ding 	穩定	c=1 d=0.123687 t=3813
wen du 	溫度	c=1 d=0.127454 t=3813
wen ti 	問題	c=2 d=0.406418 t=3813
wen ti de 	問題的	c=1 d=0.0544757 t=3813
wen ti le 	問題了	c=1 d=0.565525 t=3813
wen xue 	文學	c=1 d=1 t=3333
wo 	我	c=47 d=10.7386 t=3813
wo kao 	我靠	c=1 d=0.0167392 t=3813
wo men 	我們	c=6 d=3.52527 t=3647
wo xiang 	我想	c=1 d=0.00856561 t=3813
wo zhu 	握住	c=1 d=1 t=2562
wu chi 	無恥	c=1 d=0.0366992 t=3813
wu dao 	誤導	c=1 d=1 t=3450
wu di 	無敵	c=1 d=0.943665 t=2647
wu di duo 	無敵多	c=1 d=1 t=2648
wu fa 	無法	c=5 d=0.805435 t=3813
wu ge 	五個	c=1 d=1 t=2247
wu guo 	吳國	c=1 d=0.782705 t=3813
wu qi 	武器	c=3 d=1.35382 t=2904
wu ran 	污染	c=1 d=1 t=3481
wu shang 	無傷	c=1 d=0.798516 t=3813
wu xi 	無錫	c=1 d=1 t=3056
wu xian 	無線	c=1 d=0.00474815 t=3813
wu xian 	無限	c=1 d=0.00477195 t=3813
wu xie 	無邪	c=1 d=1 t=3439
wu ze tian 	武則天	c=2 d=1.13255 t=3813
xi 	戲	c=1 d=0.217621 t=3813
xi 	西	c=0 d=0.00168231 t=3813
xi er 	希爾	c=0 d=0.0156453 t=3813
xi er wei 	希爾薇	c=1 d=0.157237 t=3813
xi hao 	喜好	c=1 d=1 t=3538
xi huan 	喜歡	c=2 d=0.97531 t=3813
xi jie 	細節	c=1 d=1 t=3073
xi sai er 	西塞爾	c=1 d=0.0169075 t=3813
xi sheng 	犧牲	c=1 d=0.0192547 t=3813
xi tong 	系統	c=1 d=0.210136 t=3813
xi wang 	希望	c=0 d=0.0202909 t=3813
xi xue gui 	吸血鬼	c=1 d=0.511709 t=3813
xi zao 	洗澡	c=1 d=0.0219278 t=3813
xia 	下	c=3 d=0.756588 t=3793
xia 	嚇	c=2 d=0.136014 t=3813
xia bo 	下播	c=1 d=0.0206508 t=3813
xia fan 	下飯	c=1 d=0.396531 t=3813
xia lu 	下路	c=1 d=0.26982 t=3813
xia lu 	狹路	c=1 d=0.268474 t=3813
xia mi 	蝦米	c=3 d=0.173198 t=3813
xia qu 	下去	c=1 d=0.289384 t=3813
xia shan 	下山	c=2 d=1.99501 t=2713
xia zai 	下載	c=3 d=0.742274 t=3813
xia zi 	瞎子	c=2 d=0.302704 t=3813
xian 	先	c=2 d=0.0807954 t=3813
xian 	線	c=1 d=0.814647 t=3813
xian 	鮮	c=3 d=0.0847106 t=3813
xian dai 	現代	c=1 d=1 t=3431
xian hou 	先後	c=1 d=1 t=2808
xian ji 	獻祭	c=2 d=1.84328 t=3813
xian sheng 	先生	c=0 d=0.00277367 t=3813
xian shi 	顯示	c=2 d=1 t=3813
xian tian 	先天	c=1 d=1 t=3597
xian you 	現有	c=1 d=1 t=3793
xian zai 	現在	c=10 d=2.73637 t=3813
xian zhuang 	現狀	c=1 d=1 t=2091
xiang 	像	c=4 d=0.386321 t=3813
xiang 	向	c=1 d=1 t=3749
xiang 	想	c=4 d=0.731631 t=3813
xiang bi 	相比	c=0 d=0.1 t=2737
xiang bi yu 	相比與	c=4 d=1.69053 t=3451
xiang dui yu 	相對於	c=1 d=1 t=2006
xiang fa 	想法	c=2 d=1.4352 t=3813
xiang fan 	相反	c=1 d=1 t=3430
xiang hao 	向好	c=1 d=1 t=3493
xiang ru fei fei 	想入非非	c=1 d=0.29523 t=3813
xiang shi 	像是	c=2 d=0.380449 t=3813
xiang shuo 	想說	c=1 d=0.150318 t=3813
xiang xiang 	想象	c=0 d=0.0447088 t=3813
xiang xiang zhong 	想相中	c=1 d=0.447088 t=3813
xiang xiang zhong 	想象中	c=1 d=0.449329 t=3813
xiang xing 	相形	c=1 d=0.054204 t=3813
xiang yao 	想要	c=1 d=1 t=2136
xiang zhong 	相中	c=0 d=0.0444858 t=3813
xiao 	削	c=0 d=0.00466538 t=3813
xiao 	小	c=4 d=0.902898 t=3813
xiao 	消	c=1 d=0.0629761 t=3813
xiao bu dong 	削不動	c=1 d=0.0468877 t=3813
xiao chu 	消除	c=1 d=1 t=2888
xiao feng 	削風	c=1 d=0.0308074 t=3813
xiao guo 	效果	c=1 d=0.0105672 t=3813
xiao hai 	小孩	c=1 d=1 t=3315
xiao he 	小鶴	c=1 d=1 t=3813
xiao le 	笑了	c=1 d=0.301194 t=3813
xiao shen ke 	肖申克	c=1 d=0.0250972 t=3813
xiao shi hou 	小時候	c=1 d=1 t=3435
xiao si 	笑死	c=1 d=0.535261 t=3813
xiao xi 	消息	c=1 d=0.250324 t=3813
xiao xue 	削血	c=1 d=0.124307 t=3813
xiao yao 	逍遙	c=1 d=1 t=2710
xiao yuan 	校園	c=1 d=1 t=3586
xie 	寫	c=1 d=0.244143 t=3813
xie le 	寫了	c=1 d=0.282239 t=3813
xie xie 	謝謝	c=0 d=0.00735345 t=3813
xie xie lao shi 	謝謝老師	c=1 d=0.0739031 t=3813
xin dong 	心動	c=1 d=0.400517 t=3813
xin li 	心理	c=1 d=1 t=2161
xin lian 	心戀	c=1 d=0.108067 t=3813
xin qing 	心情	c=1 d=0.0132336 t=3813
xin xi ruo kuang 	欣喜若狂	c=1 d=1 t=2938
xin zang 	心臟	c=1 d=0.0139818 t=3813
xing 	性	c=4 d=0.637624 t=3813
xing 	星	c=2 d=0.972682 t=3813
xing cheng 	形成	c=7 d=2.65951 t=3614
xing fa 	刑罰	c=1 d=1 t=3514
xing fen 	興奮	c=1 d=1 t=3048
xing ge 	性格	c=11 d=2.0452 t=3813
xing ke 	行客	c=1 d=1 t=3570
xing le 	行了	c=1 d=0.0322254 t=3813
xing neng 	性能	c=1 d=1 t=2990
xing qing 	性情	c=3 d=2.78558 t=3126
xiong 	兇	c=0 d=0.0182684 t=3813
xiu 	秀	c=1 d=0.0328764 t=3813
xiu gai 	修改	c=2 d=0.373439 t=3813
xiu zheng 	修正	c=1 d=0.00980366 t=3813
xu duo 	許多	c=2 d=0.14808 t=3813
xu fei 	續費	c=1 d=0.0884781 t=3813
xu hua 	虛化	c=1 d=0.0987662 t=3813
xu ming 	徐明	c=0 d=0.0215456 t=3813
xu ming yan 	徐明延	c=1 d=0.216536 t=3813
xu yao 	需要	c=3 d=0.216865 t=3813
xuan chuan 	宣傳	c=1 d=1 t=2348
xuan lan 	絢爛	c=1 d=1 t=3139
xuan miao 	玄妙	c=1 d=1 t=2530
xuan ze 	選擇	c=6 d=1.8677 t=3766
xue 	血	c=7 d=1.40898 t=3813
xue feng 	屑風	c=2 d=0.0738141 t=3813
xue jia 	學家	c=1 d=0.0204453 t=3813
xue ren 	雪人	c=2 d=1.99501 t=3812
xue ruo 	削弱	c=1 d=1 t=2941
xue sheng 	學生	c=2 d=0.227242 t=3813
xue xi 	學習	c=2 d=0.526499 t=3813
xue xiao 	學校	c=1 d=0.10383 t=3813
xue yuan 	學院	c=2 d=1.625 t=2271
xue zhu 	血柱	c=1 d=1 t=2830
xun 	尋	c=0 d=0.00792617 t=3813
xun lian 	訓練	c=1 d=1 t=2222
xun shan 	巡山	c=1 d=0.878095 t=3813
xun si 	尋思	c=1 d=0.582748 t=3813
ya dian na 	雅典娜	c=1 d=1 t=2715
ya suo 	壓縮	c=2 d=0.777289 t=3813
ya tui 	壓腿	c=1 d=0.121238 t=3813
yan 	延	c=0 d=0.0215456 t=3813
yan chu 	演出	c=1 d=0.00568457 t=3813
yan qian 	眼前	c=2 d=0.410656 t=3813
yan se 	顏色	c=8 d=3.49961 t=3739
yan zhong 	眼中	c=1 d=1 t=3272
yang 	樣	c=2 d=0.687289 t=3813
yang 	羊	c=1 d=0.612626 t=3813
yang zi 	樣子	c=2 d=1.15441 t=3813
yao 	要	c=6 d=0.888867 t=3813
yao shou 	夭壽	c=1 d=0.00402593 t=3813
yao yuan 	遙遠	c=1 d=0.173774 t=3813
ye 	也	c=18 d=2.02272 t=3813
ye 	葉	c=1 d=0.0220377 t=3813
ye 	頁	c=1 d=0.273898 t=3813
ye hui 	也會	c=2 d=1.94649 t=2766
ye shi 	也是	c=9 d=1.17363 t=3813
ye you 	也有	c=1 d=0.918512 t=3813
ye zi 	葉子	c=1 d=0.0665368 t=3813
yi 	一	c=10 d=0.630657 t=3813
yi 	以	c=3 d=1.55748 t=2231
yi 	弈	c=1 d=0.00600598 t=3813
yi 	易	c=1 d=1.15783 t=3046
yi bai 	一白	c=1 d=1 t=2776
yi bao zha 	易爆炸	c=1 d=1 t=3047
yi bei 	易被	c=1 d=1 t=3448
yi bian 	一邊	c=1 d=0.14808 t=3813
yi bo 	一波	c=1 d=0.16696 t=3813
yi bu 	一部	c=2 d=1.00083 t=3791
yi chang 	一場	c=0 d=0.0392586 t=3813
yi chang 	異常	c=1 d=1 t=3265
yi chu 	一處	c=1 d=1 t=2216
yi ci 	一刺	c=1 d=1 t=2876
yi dan 	一旦	c=2 d=0.794534 t=3813
yi dao 	一道	c=2 d=1.44043 t=2693
yi di 	一滴	c=1 d=0.257947 t=3813
yi dian 	一點	c=1 d=0.472367 t=3813
yi ding 	一定	c=4 d=0.356949 t=3813
yi dong 	移動	c=1 d=0.900325 t=3813
yi dun 	一頓	c=1 d=0.0135009 t=3813
yi ge 	一個	c=14 d=2.51005 t=3813
yi gu 	一股	c=2 d=0.0409665 t=3813
yi gui 	衣櫃	c=1 d=1 t=2449
yi ji 	一擊	c=0 d=0.1 t=2653
yi ji 	一記	c=1 d=1 t=2683
yi ji 	以及	c=6 d=1.93067 t=3729
yi ji tuo li 	一擊脫離	c=1 d=1 t=2654
yi jia 	一家	c=1 d=1 t=2252
yi jian 	一劍	c=2 d=1.79852 t=2902
yi jing 	已經	c=10 d=0.753838 t=3813
yi ju 	一句	c=1 d=0.0150707 t=3813
yi kai shi 	一開始	c=1 d=0.00554422 t=3813
yi ke 	亦可	c=1 d=1 t=2512
yi lai 	以來	c=2 d=1.97045 t=2015
yi liang 	一亮	c=1 d=0.412714 t=3813
yi liao 	意料	c=1 d=0.0338776 t=3813
yi qian 	以前	c=4 d=2.22721 t=3813
yi ran 	依然	c=1 d=1 t=2333
yi sheng 	一生	c=1 d=1 t=3203
yi su 	移速	c=1 d=0.946485 t=3813
yi wai 	以外	c=1 d=0.00647375 t=3813
yi wai 	意外	c=1 d=0.65377 t=3813
yi xi lie 	一系列	c=1 d=1 t=3552
yi xia 	一下	c=2 d=0.0645703 t=3813
yi xie 	一些	c=1 d=1 t=1968
yi xin 	亦心	c=1 d=0.0359725 t=3813
yi xue 	易學	c=0 d=0.1 t=2953
yi xue yi jing 	易學易精	c=1 d=1 t=2954
yi yue 	一躍	c=1 d=1 t=2778
yi zhen 	一震	c=1 d=1 t=2559
yi zhi 	一直	c=11 d=2.53577 t=3813
yi zhi 	意指	c=2 d=1.26847 t=3416
yi zhi dao 	一直到	c=1 d=0.224249 t=3813
yi zhong 	一種	c=1 d=1 t=3631
yin du 	印度	c=4 d=0.101293 t=3788
yin du dian ying 	印度電影	c=1 d=1 t=3789
yin lian 	銀聯	c=1 d=0.131994 t=3813
yin qi 	引起	c=1 d=1 t=2939
yin ren er yi 	因人而異	c=1 d=1 t=3222
yin su 	音速	c=1 d=0.113608 t=3813
yin wei 	因爲	c=8 d=0.989529 t=3813
yin yue 	音樂	c=5 d=0.853478 t=3813
ying 	硬	c=1 d=0.179066 t=3813
ying 	贏	c=1 d=0.865022 t=3813
ying bang 	英鎊	c=1 d=0.0247235 t=3813
ying gai 	應該	c=7 d=2.38607 t=3813
ying gai you 	應該有	c=1 d=1 t=2611
ying jian 	硬件	c=2 d=0.065672 t=3813
ying le 	贏了	c=1 d=1 t=2584
ying mian 	贏面	c=1 d=1 t=2244
ying pian 	影片	c=9 d=3.75919 t=2395
ying she 	映射	c=1 d=0.379083 t=3813
ying shi 	硬是	c=2 d=0.56836 t=3813
ying wen 	英文	c=13 d=1.92219 t=3813
ying xiang 	影響	c=5 d=0.343009 t=3813
ying zi 	影子	c=1 d=0.231078 t=3813
yong 	用	c=2 d=0.965692 t=3813
yong de 	用的	c=1 d=0.116484 t=3813
yong xu 	永續	c=4 d=0.235746 t=3813
yong yuan 	永遠	c=1 d=0.722527 t=3813
you 	又	c=1 d=0.818731 t=3813
you 	尤	c=1 d=1 t=3813
you 	有	c=18 d=2.22869 t=3813
you 	由	c=2 d=1.99501 t=3813
you bian 	右邊	c=1 d=0.909373 t=3813
you ci 	由此	c=1 d=1 t=3768
you dian 	優點	c=1 d=1 t=2952
you dian 	有點	c=3 d=1.26094 t=3813
you duo 	有多	c=0 d=0.1 t=3798
you duo qiang 	有多強	c=2 d=1.99501 t=3800
you ling 	幽靈	c=4 d=0.0775871 t=3813
you mei you 	有沒有	c=1 d=0.071719 t=3813
you mi er 	尤米爾	c=1 d=0.0182243 t=3813
you sha 	有啥	c=1 d=0.013912 t=3813
you shen me 	有什麼	c=1 d=0.0105145 t=3813
you shi 	有時	c=2 d=1.17333 t=3813
you shi hou 	有時候	c=3 d=0.852144 t=3813
you xi 	遊戲	c=4 d=1.36186 t=3813
you xian 	有限	c=1 d=1 t=2336
you xiang 	郵箱	c=1 d=1 t=3023
you xiao 	有效	c=1 d=1 t=2870
you xie 	有些	c=1 d=1 t=3262
you xiu 	優秀	c=2 d=1.96079 t=2374
you yong 	有用	c=1 d=0.0587185 t=3813
you yong 	游泳	c=1 d=0.0584257 t=3813
yu 	與	c=7 d=0.436758 t=3813
yu 	餘	c=3 d=2.71317 t=2828
yu hang yuan 	宇航員	c=1 d=0.0253494 t=3813
yu kuai 	愉快	c=1 d=0.0132999 t=3813
yu le 	娛樂	c=1 d=1 t=2360
yu sheng ju lai 	與生俱來	c=1 d=1 t=3705
yu zhou 	宇宙	c=1 d=0.0235177 t=3813
yuan 	源	c=1 d=0.228779 t=3813
yuan di 	原地	c=1 d=0.22313 t=3813
yuan jing 	願景	c=1 d=0.45612 t=3813
yue 	月	c=5 d=0.543389 t=3813
yue 	越	c=0 d=0.1 t=3746
yue fu 	岳父	c=1 d=0.0871609 t=3813
yue li 	閱歷	c=0 d=0.1 t=3609
yue li de 	閱歷的	c=1 d=1 t=3610
yue liang 	月亮	c=1 d=0.852144 t=3813
yue shu 	約束	c=2 d=1.79453 t=3456
yue yu 	越獄	c=1 d=0.025223 t=3813
yue zou 	越走	c=0 d=0.1 t=3746
yue zou yue zhai 	越走越窄	c=1 d=1 t=3747
yun 	雲	c=3 d=0.495765 t=3813
yun ding 	雲頂	c=1 d=0.00594622 t=3813
yun han 	蘊含	c=1 d=1 t=2507
yun qi 	運氣	c=1 d=0.479505 t=3813
yun ying 	運營	c=1 d=1 t=2546
yun yong 	運用	c=1 d=1 t=2404
za 	雜	c=1 d=0.562705 t=3813
za se 	雜色	c=1 d=1 t=3479
zai 	再	c=4 d=0.306934 t=3813
zai 	在	c=36 d=3.37184 t=3813
zai jian 	再見	c=2 d=1.34066 t=3813
zai yu 	在於	c=1 d=1 t=2953
zan 	攢	c=1 d=0.0352602 t=3813
zan 	暫	c=0 d=0.1 t=2865
zan bi feng mang 	暫避鋒芒	c=1 d=1 t=2866
zao 	早	c=1 d=0.398519 t=3813
zao cheng 	造成	c=4 d=1.05255 t=3589
zao gao 	糟糕	c=1 d=0.0156858 t=3813
zao jiu 	早就	c=1 d=1 t=3090
zao jiu 	造就	c=1 d=1 t=3091
zao lian 	早戀	c=2 d=0.518661 t=3813
zao po 	糟粕	c=2 d=1.79057 t=3321
zao qiao 	造橋	c=1 d=1 t=2675
zao xin 	糟心	c=1 d=0.362402 t=3813
zao zi 	棗子	c=1 d=0.310367 t=3813
ze 	則	c=5 d=1.00158 t=3622
zei tou 	賊頭	c=1 d=0.0566989 t=3813
zen me 	怎麼	c=8 d=1.07833 t=3813
zha shi 	詐屍	c=1 d=0.00460782 t=3813
zha yan 	眨眼	c=1 d=1 t=2789
zhai 	窄	c=0 d=0.1 t=3746
zhai lu 	摘錄	c=1 d=1 t=3809
zhan 	戰	c=1 d=0.927743 t=3813
zhan dui 	戰隊	c=1 d=0.19398 t=3813
zhan ji 	斬擊	c=6 d=4.40166 t=2765
zhan qi lai 	站起來	c=1 d=0.133989 t=3813
zhan ren 	戰人	c=2 d=0.0795126 t=3813
zhan sha 	斬殺	c=3 d=2.12289 t=2706
zhan you 	戰友	c=1 d=0.110251 t=3813
zhang fei 	張飛	c=2 d=0.640824 t=3813
zhang hao 	帳號	c=1 d=1 t=3022
zhao 	召	c=1 d=0.228779 t=3813
zhao 	招	c=2 d=0.3969 t=3813
zhao jia 	招架	c=1 d=1 t=2737
zhao shi 	招式	c=2 d=0.99005 t=3813
zhe 	着	c=7 d=2.16692 t=3813
zhe 	這	c=19 d=2.33363 t=3813
zhe ge 	這個	c=27 d=3.52703 t=3813
zhe ge qiang du 	這個強度	c=1 d=1 t=2606
zhe jiu 	這就	c=2 d=1.18967 t=3813
zhe li 	這裏	c=1 d=0.913931 t=3813
zhe me 	這麼	c=4 d=0.721118 t=3813
zhe me kuai 	這麼快	c=1 d=0.035437 t=3813
zhe shi 	這是	c=3 d=0.0963481 t=3813
zhe xie 	這些	c=1 d=1 t=3105
zhe yang 	這樣	c=5 d=0.564014 t=3813
zhe zhao 	遮罩	c=1 d=0.092089 t=3813
zhe zhong 	這種	c=6 d=0.778685 t=3813
zhen 	真	c=1 d=0.0327124 t=3813
zhen cheng 	真成	c=1 d=0.0181334 t=3813
zhen de 	真的	c=11 d=1.20535 t=3813
zhen dui 	針對	c=1 d=0.810584 t=3813
zhen gan 	震感	c=1 d=0.923116 t=3813
zhen gui 	珍貴	c=1 d=1 t=3266
zhen rong 	陣容	c=2 d=0.489192 t=3813
zhen shi 	真實	c=2 d=0.0369732 t=3813
zhen xi 	珍惜	c=1 d=0.0196437 t=3813
zhen zheng 	真正	c=2 d=0.25284 t=3813
zheng 	幀	c=1 d=0.00412784 t=3813
zheng 	正	c=1 d=1 t=3395
zheng fa 	蒸發	c=1 d=0.57695 t=3813
zheng hao 	正好	c=2 d=0.847894 t=3813
zheng jiu 	拯救	c=1 d=0.024972 t=3813
zheng shi 	正式	c=1 d=1 t=3432
zheng ti 	整體	c=1 d=1 t=1970
zhi 	之	c=3 d=0.0170296 t=3813
zhi 	紙	c=1 d=0.0528657 t=3813
zhi dao 	指導	c=1 d=1 t=2168
zhi dao 	直到	c=1 d=0.744532 t=3813
